industry,client,site,date,utm_source,utm_medium,utm_campaign,utm_content,device_category,visits,pageviews,bounces,session_duration,goal_quotation_kasko,goal_quotation_osago,goal_quotation_kaskoOsago,goal_request_osago,goal_request_kasko,goal_request_kaskoOsago
bankingFinance,Renins,renins.com,20170426,(direct),(none),(not set),(not set),desktop,1135,6806,168,581513.0,36,83,21,156,57,18
bankingFinance,Renins,renins.com,20170426,(direct),(none),(not set),(not set),mobile,917,1870,258,191440.0,40,0,0,12,0,0
bankingFinance,Renins,renins.com,20170426,(direct),(none),(not set),(not set),tablet,110,405,23,46921.0,10,3,1,5,1,0
bankingFinance,Renins,renins.com,20170426,172.31.0.1,referral,(not set),(not set),mobile,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,192.168.1.53:8080,referral,(not set),(not set),desktop,6,58,0,3005.0,0,1,0,2,0,0
bankingFinance,Renins,renins.com,20170426,192.168.24.4,referral,(not set),(not set),desktop,1,9,0,1793.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,1234567890,desktop,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,185373,desktop,9,20,0,3641.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,205380,desktop,2,9,0,242.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,268633,desktop,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,310555,desktop,1,4,0,100.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,310555,mobile,1,3,0,228.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,496763,mobile,1,2,0,1.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,51433,desktop,14,67,0,4374.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,51433,mobile,4,35,0,2138.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,90289,desktop,5,24,0,338.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,90289,mobile,2,11,0,176.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,94653,desktop,20,62,1,1770.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,AdMitad,cpa,Nectarin,94653,mobile,2,12,0,246.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Banki.ru,static,House_broker_mskspbekb,(not set),desktop,2,4,1,2.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),desktop,16,73,0,8894.0,0,2,0,11,0,0
bankingFinance,Renins,renins.com,20170426,CPA,cpc,nectarin,mail2,desktop,7,35,0,2481.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,CPA,cpc,nectarin,mail2,mobile,1,2,0,2.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,E-mail_Base-Accident,(not set),SummerDigest,(not set),mobile,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Info-letter_15-14,button,kasko-cart,-go-to-calculator,desktop,1,3,0,9.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Inguru,cpc,even_better_spec_rf,tell_me_more,desktop,2,7,1,757.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Inguru.ru,cpa,accident_broker_mskspbekb,NYP,desktop,1,3,0,2.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Inguru.ru,cpa,house_broker_mskspbekb,NYP,desktop,1,3,0,14.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,desktop,35,157,3,2994.0,4,2,3,0,0,0
bankingFinance,Renins,renins.com,20170426,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,mobile,24,38,0,5007.0,2,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,tablet,1,1,0,4.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,desktop,10,52,0,2060.0,1,7,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,mobile,1,3,0,265.0,1,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,tablet,1,2,0,7.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Inguru.ru,cpa,property_broker_mskspbekb,NYP,mobile,2,1,0,42.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170426,Inguru.ru_In.card,link,GeneralPage,(not set),desktop,1,2,0,13.0,0,0,0,0,0,0
