industry,client,site,date,utm_source,utm_medium,utm_campaign,utm_content,device_category,visits,pageviews,bounces,session_duration,goal_quotation_kasko,goal_quotation_osago,goal_quotation_kaskoOsago,goal_request_osago,goal_request_kasko,goal_request_kaskoOsago
bankingFinance,Renins,renins.com,20170116,(direct),(none),(not set),(not set),desktop,1532,9398,135,745565.0,17,203,27,8,643,523
bankingFinance,Renins,renins.com,20170116,(direct),(none),(not set),(not set),mobile,948,1982,232,214950.0,56,1,1,401,417,311
bankingFinance,Renins,renins.com,20170116,(direct),(none),(not set),(not set),tablet,132,557,24,56392.0,9,4,2,47,70,56
bankingFinance,Renins,renins.com,20170116,192.168.0.1,referral,(not set),(not set),desktop,2,39,0,1494.0,0,1,0,0,2,1
bankingFinance,Renins,renins.com,20170116,192.168.1.53:8080,referral,(not set),(not set),desktop,2,12,0,403.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170116,192.168.1.60,referral,(not set),(not set),desktop,1,0,0,18.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170116,208882.ru,referral,(not set),(not set),tablet,1,2,0,57.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170116,Autoreview_bns,cpc,KaskoOsago__msk,price_cut,desktop,1,3,0,5.0,0,0,0,0,1,1
bankingFinance,Renins,renins.com,20170116,Banki.ru_House,button,(not set),(not set),desktop,5,24,0,4369.0,0,1,0,0,1,1
bankingFinance,Renins,renins.com,20170116,Banki.ru_House,button,(not set),(not set),tablet,2,2,0,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170116,Banki.ru_Property,button,(not set),(not set),desktop,3,16,0,1674.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170116,Banki.ru_RKS,button,House,(not set),desktop,1,7,0,62.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170116,Banki.ru_RKS,button,Property,(not set),desktop,1,4,0,29.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170116,Banki.ru_RKS,button,kasko,(not set),desktop,33,160,1,10042.0,0,6,1,0,16,12
bankingFinance,Renins,renins.com,20170116,Banki.ru_RKS,button,kasko,(not set),mobile,3,4,0,529.0,0,0,0,3,3,2
bankingFinance,Renins,renins.com,20170116,E-mail_Base-Accident,(not set),SummerDigest,(not set),desktop,1,4,0,102.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170116,E-mail_Base-Accident,(not set),SummerDigest,(not set),tablet,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170116,Facebook.com_Calculation,smm,Cover,(not set),mobile,1,1,0,6.0,0,0,0,1,1,1
bankingFinance,Renins,renins.com,20170116,GDN_MSK,banner,OsagoMini,160x600,desktop,2,16,0,436.0,0,2,0,0,2,2
