industry,client,site,date,utm_source,utm_medium,utm_campaign,utm_content,device_category,visits,pageviews,bounces,session_duration,goal_quotation_kasko,goal_quotation_osago,goal_quotation_kaskoOsago,goal_request_osago,goal_request_kasko,goal_request_kaskoOsago
bankingFinance,Renins,renins.com,20170914,(direct),(none),(not set),(not set),desktop,866,4389,20,227231.0,38,52,25,120,19,7
bankingFinance,Renins,renins.com,20170914,(direct),(none),(not set),(not set),mobile,419,1795,7,98718.0,15,7,9,2,2,0
bankingFinance,Renins,renins.com,20170914,(direct),(none),(not set),(not set),tablet,47,231,1,17999.0,2,1,4,2,0,1
bankingFinance,Renins,renins.com,20170914,1s-ins.ru,referral,(not set),(not set),desktop,2,11,0,130.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,38-иркутск.рф,referral,(not set),(not set),desktop,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,65.55.108.4,referral,(not set),(not set),desktop,1,1,0,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,7doctors.ru,referral,(not set),(not set),desktop,1,1,0,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,1234567890,desktop,2,4,0,3.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,13130,desktop,2,4,0,6.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,185373,desktop,3,17,0,315.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,185373,mobile,1,2,0,3.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,205380,desktop,2,6,0,32.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,25491,desktop,1,2,0,2.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,310555,desktop,1,6,0,133.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,332719,desktop,1,4,0,110.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,332719,mobile,1,2,0,7.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,391884,desktop,1,3,0,205.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,391884,tablet,1,2,0,2.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,51433,desktop,15,52,0,1442.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,51433,mobile,2,10,0,204.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,538212,mobile,1,2,0,4.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,58534,desktop,1,8,0,658.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,596727,desktop,1,6,0,2621.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,75752,desktop,2,7,0,122.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,90289,desktop,11,41,0,1891.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,AdMitad,cpa,Nectarin,94653,desktop,2,4,0,3.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),desktop,6,30,0,592.0,0,1,0,1,0,0
bankingFinance,Renins,renins.com,20170914,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),mobile,5,40,0,758.0,1,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,Banki.ru,static,NS_broker_mskspbekb,(not set),desktop,1,3,0,3.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,Banki.ru,static,NS_broker_mskspbekb,(not set),mobile,2,13,0,507.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170914,CPA,cpc,nectarin,mail2,desktop,8,33,0,14295.0,0,0,0,0,0,0
