industry,client,site,date,utm_source,utm_medium,utm_campaign,utm_content,device_category,visits,pageviews,bounces,session_duration,goal_quotation_kasko,goal_quotation_osago,goal_quotation_kaskoOsago,goal_request_osago,goal_request_kasko,goal_request_kaskoOsago
bankingFinance,Renins,renins.com,20170611,(direct),(none),(not set),(not set),desktop,747,6676,65,520713.0,4,178,11,247,2,5
bankingFinance,Renins,renins.com,20170611,(direct),(none),(not set),(not set),mobile,570,4238,130,173872.0,26,21,0,30,0,0
bankingFinance,Renins,renins.com,20170611,(direct),(none),(not set),(not set),tablet,71,240,27,24408.0,0,1,1,4,0,0
bankingFinance,Renins,renins.com,20170611,48-липецк.рф,referral,(not set),(not set),desktop,1,5,0,47.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,AdMitad,cpa,Nectarin,1234567890,desktop,1,2,0,1.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,AdMitad,cpa,Nectarin,185373,desktop,1,4,0,92.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,AdMitad,cpa,Nectarin,194949,desktop,1,3,0,176.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,AdMitad,cpa,Nectarin,25491,desktop,1,2,0,362.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,AdMitad,cpa,Nectarin,310555,desktop,5,0,0,41441.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,AdMitad,cpa,Nectarin,332719,desktop,4,9,0,181.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,AdMitad,cpa,Nectarin,51433,desktop,7,24,1,203.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,AdMitad,cpa,Nectarin,90289,desktop,1,2,0,3.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,AdMitad,cpa,Nectarin,94653,desktop,7,37,0,1566.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),desktop,11,87,0,8084.0,0,4,0,5,0,0
bankingFinance,Renins,renins.com,20170611,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),mobile,2,35,0,600.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,CPA,cpc,nectarin,mail2,desktop,6,19,0,1736.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,E-mail_Base-Accident,(not set),SummerDigest,(not set),mobile,3,8,1,274.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,E-mail_Base-Accident,(not set),SummerDigest,(not set),tablet,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,desktop,18,66,1,4800.0,1,1,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,mobile,11,108,0,4740.0,3,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,tablet,3,5,1,713.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,desktop,5,45,0,2104.0,1,1,0,3,0,0
bankingFinance,Renins,renins.com,20170611,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,mobile,2,13,1,156.0,1,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Inguru.ru_In.card,link,GeneralPage,(not set),desktop,2,9,0,253.0,0,2,0,0,0,0
bankingFinance,Renins,renins.com,20170611,MobailApp,free,TravelApp,(not set),mobile,6,23,0,1106.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,MyTarget_retargeting,post_M,NYP,(not set),desktop,1,2,0,1.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,RI_mail,cpc,check_list_letter_rf,travel_unact,desktop,4,50,0,3228.0,1,0,0,0,1,0
bankingFinance,Renins,renins.com,20170611,RI_mail,rassylka,JuneSale_letter_rf,avto_act,desktop,1,3,0,113.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,RI_mail,rassylka,JuneSale_letter_rf,travel_deact,desktop,15,127,0,18282.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,RI_mail,rassylka,JuneSale_letter_rf,travel_deact,mobile,14,114,0,6444.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,RI_mail,rassylka,JuneSale_letter_rf,travel_deact,tablet,2,10,0,451.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Revizorro.ru,cpa,kasko_broker_msk,SK,desktop,6,16,0,298.0,6,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Revizorro.ru_OSAGO,banner,OSAGO,984х124,desktop,14,41,3,1004.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Revizorro.ru_OSAGO,banner,OSAGO,984х124,mobile,21,178,1,5497.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Revizorro.ru_OSAGOCalc,Set,OSAGO,1,desktop,1,4,0,16.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Sendsay,email,june_travel_letter_rf,travel_act,desktop,2,2,0,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Sravni.ru,cpa,kasko_broker_msk,(not set),desktop,8,22,1,222.0,3,0,0,0,3,0
bankingFinance,Renins,renins.com,20170611,Sravni.ru,cpa,kasko_broker_msk,(not set),mobile,3,31,0,2225.0,2,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Sravni.ru,cpa,kasko_broker_spb,(not set),desktop,2,26,0,659.0,2,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Sravni.ru,cpa,osago_broker_ekb,(not set),desktop,13,128,0,6484.0,0,4,0,3,0,0
bankingFinance,Renins,renins.com,20170611,Sravni.ru,cpa,osago_broker_ekb,(not set),mobile,1,7,0,171.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Sravni.ru,cpa,osago_broker_ekb,(not set),tablet,1,2,0,51.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Sravni.ru,cpa,osago_broker_msk,(not set),desktop,90,840,2,74211.0,0,32,0,32,0,0
bankingFinance,Renins,renins.com,20170611,Sravni.ru,cpa,osago_broker_msk,(not set),mobile,20,248,0,9567.0,0,1,0,1,0,0
bankingFinance,Renins,renins.com,20170611,Sravni.ru,cpa,osago_broker_msk,(not set),tablet,8,25,1,7102.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Sravni.ru,cpa,osago_broker_spb,(not set),desktop,3,19,0,2854.0,0,1,0,1,0,0
bankingFinance,Renins,renins.com,20170611,Sravni.ru,cpa,osago_broker_spb,(not set),tablet,1,28,0,1953.0,0,1,0,1,0,0
bankingFinance,Renins,renins.com,20170611,Sravnikupi.ru_OSAGO,banner,OSAGO,540x125,desktop,4,14,1,400.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,Sravnikupi.ru_all,banner,NYP-Dark,540х125,desktop,7,85,1,9371.0,0,3,0,3,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb,1234567890,desktop,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb,176710,desktop,1,3,0,6.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb,201350,desktop,4,74,0,8020.0,0,1,0,3,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb,205380,desktop,11,45,3,1351.0,0,2,0,1,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb,205759,desktop,3,14,1,476.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb,481495,desktop,3,10,0,264.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb,79700,tablet,2,4,1,18.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,110335,desktop,1,3,0,6.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,1234567890,desktop,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,141251,desktop,3,17,0,364.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,141251,tablet,1,12,0,938.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,205380,desktop,2,4,1,71.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,257018,desktop,2,4,0,12.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,313278,desktop,1,3,0,8.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,370656,tablet,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,414608,mobile,1,8,0,169.0,1,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,437750,desktop,1,4,0,88.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,496763,desktop,1,1,0,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,560624,desktop,1,3,0,9.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,569055,desktop,1,19,0,1626.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,569055,mobile,2,21,0,344.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,570879,desktop,2,4,0,13.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,87429,desktop,1,3,0,30.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,admitad,cpa,kasko_network_msk_spb_ekb_cpo,90289,desktop,7,46,0,2819.0,0,2,0,2,0,0
bankingFinance,Renins,renins.com,20170611,affiliatecatalog.ru,referral,(not set),(not set),desktop,1,6,0,211.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,aol,organic,(not set),(not set),desktop,1,3,0,74.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,autoins.ru,referral,(not set),(not set),desktop,90,948,8,64247.0,0,28,0,28,0,0
bankingFinance,Renins,renins.com,20170611,autoins.ru,referral,(not set),(not set),mobile,4,11,3,507.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,autoins.ru,referral,(not set),(not set),tablet,6,26,3,684.0,0,2,0,0,0,0
bankingFinance,Renins,renins.com,20170611,away.vk.com,referral,(not set),(not set),desktop,8,42,2,1793.0,0,1,0,2,0,0
bankingFinance,Renins,renins.com,20170611,away.vk.com,referral,(not set),(not set),mobile,4,15,0,395.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,b2c.osk-ins.ru,referral,(not set),(not set),desktop,2,9,0,488.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20170611,baltzdrav.ru,referral,(not set),(not set),desktop,1,2,0,557.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,baltzdrav.ru,referral,(not set),(not set),mobile,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,bspb.ru_OSAGOCalc,Set,OSAGO,1,desktop,1,12,0,147.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20170611,btimes.ru,referral,(not set),(not set),desktop,1,5,0,94.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,crimea-board.net,referral,(not set),(not set),desktop,2,7,0,44.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20170611,drive2.ru,referral,(not set),(not set),desktop,9,45,0,4701.0,0,3,0,2,0,0
bankingFinance,Renins,renins.com,20170611,drive2.ru,referral,(not set),(not set),mobile,1,19,0,581.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,drive2.ru,referral,(not set),(not set),tablet,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,duckduckgo.com,referral,(not set),(not set),desktop,1,3,0,119.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,eosago.euro-ins.ru,referral,(not set),(not set),desktop,1,3,0,7.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,epolis-nsg.ru,referral,(not set),(not set),desktop,2,43,1,8287.0,0,0,0,1,0,0
bankingFinance,Renins,renins.com,20170611,epolis-nsg.ru,referral,(not set),(not set),tablet,2,5,1,3038.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,facebook,cpc,VZR.Facebook.Clients.RU.Mob,(not set),mobile,3,5,1,4.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,facebook,cpc,VZR.Facebook.Rem.RU.18-65.Mob,(not set),mobile,4,16,0,813.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,facebook,cpc,VZR.Facebook.Rem.RU.18-65.PC,(not set),desktop,2,5,0,482.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,forum.lobnya.ru,referral,(not set),(not set),mobile,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,forum.osagoonline.info,referral,(not set),(not set),desktop,1,17,0,355.0,0,0,1,0,0,0
bankingFinance,Renins,renins.com,20170611,go.mail.ru,referral,(not set),(not set),desktop,78,347,22,22561.0,0,22,1,11,0,0
bankingFinance,Renins,renins.com,20170611,go.mail.ru,referral,(not set),(not set),mobile,4,5,3,39.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,go.mail.ru,referral,(not set),(not set),tablet,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,0.1 ВЗР.Бренд.ВЧ-1.Поиск,Ренессанс страхование ВЗР,desktop,4,15,1,111.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,0.1 ВЗР.Бренд.ВЧ-1.Поиск,Ренессанс страхование ВЗР,mobile,1,2,0,6.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,0.2 ВЗР.Бренд.ВЧ-2.Поиск,Ренессанс страхование ВЗР,desktop,19,164,0,11105.0,0,6,0,5,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,0.2 ВЗР.Бренд.ВЧ-2.Поиск,Ренессанс страхование ВЗР,mobile,8,47,0,3039.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,1.1 ВЗР.Бренд.Поиск,Ренессанс страхование ВЗР,desktop,1,6,0,307.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,1.2 ВЗР.Общие.Поиск.МСК+СПб,Купите страховку ВЗР онлайн,mobile,1,3,0,646.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,1.2 ВЗР.Общие.Поиск.МСК+СПб,Медицинская страховка ВЗР,desktop,1,2,0,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,1.2 ВЗР.Общие.Поиск.МСК+СПб,Медицинская страховка ВЗР,mobile,2,4,0,35.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,1.2 ВЗР.Общие.Поиск.МСК+СПб,Онлайн страхование ВЗР,desktop,3,13,0,520.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,1.2 ВЗР.Общие.Поиск.МСК+СПб,Онлайн страхование в поездку,desktop,1,6,0,162.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,1.2 ВЗР.Общие.Поиск.МСК+СПб,Онлайн страхование для шенгена,desktop,1,4,0,79.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,1.2 ВЗР.Общие.Поиск.МСК+СПб,Онлайн страхование туристов,mobile,2,4,1,148.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,1.2 ВЗР.Общие.Поиск.МСК+СПб,Оформите страховку в поездку,desktop,7,10,0,100.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,1.2 ВЗР.Общие.Поиск.МСК+СПб,Оформите страховку в поездку,mobile,1,4,0,1319.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,1.2 ВЗР.Общие.Поиск.МСК+СПб,Оформите страховку для визы,desktop,7,33,0,19387.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170611,google,cpc,1.2 ВЗР.Общие.Поиск.МСК+СПб,Оформите страховку для визы,mobile,3,7,0,91.0,0,0,0,0,0,0
