industry,client,site,date,utm_source,utm_medium,utm_campaign,utm_content,device_category,visits,pageviews,bounces,session_duration,goal_quotation_kasko,goal_quotation_osago,goal_quotation_kaskoOsago,goal_request_osago,goal_request_kasko,goal_request_kaskoOsago
bankingFinance,Renins,renins.com,20170728,(direct),(none),(not set),(not set),desktop,675,2444,31,136633.0,24,17,18,9,11,6
bankingFinance,Renins,renins.com,20170728,(direct),(none),(not set),(not set),mobile,364,1711,12,71620.0,15,0,0,0,2,0
bankingFinance,Renins,renins.com,20170728,(direct),(none),(not set),(not set),tablet,33,88,2,4637.0,2,0,0,0,0,0
bankingFinance,Renins,renins.com,20170728,AdMitad,cpa,Nectarin,1234567890,desktop,4,8,0,8.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170728,AdMitad,cpa,Nectarin,13130,desktop,3,5,1,1.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170728,AdMitad,cpa,Nectarin,185373,desktop,6,27,0,1110.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170728,AdMitad,cpa,Nectarin,194949,desktop,1,3,0,885.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170728,AdMitad,cpa,Nectarin,205380,desktop,1,3,0,100.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170728,AdMitad,cpa,Nectarin,25491,desktop,2,7,0,264.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170728,AdMitad,cpa,Nectarin,332719,mobile,1,2,0,59.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170728,AdMitad,cpa,Nectarin,51433,desktop,30,89,1,4443.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170728,AdMitad,cpa,Nectarin,538212,desktop,1,2,0,2.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170728,AdMitad,cpa,Nectarin,538212,mobile,1,4,0,142.0,0,0,0,0,0,0
