industry,client,site,date,utm_source,utm_medium,utm_campaign,utm_content,device_category,visits,pageviews,bounces,session_duration,goal_quotation_kasko,goal_quotation_osago,goal_quotation_kaskoOsago,goal_request_osago,goal_request_kasko,goal_request_kaskoOsago
bankingFinance,Renins,renins.com,20170916,(direct),(none),(not set),(not set),desktop,380,1491,13,99051.0,44,3,20,16,3,6
bankingFinance,Renins,renins.com,20170916,(direct),(none),(not set),(not set),mobile,288,1278,9,61787.0,7,7,14,4,0,2
bankingFinance,Renins,renins.com,20170916,(direct),(none),(not set),(not set),tablet,36,136,0,6964.0,2,0,2,1,0,0
bankingFinance,Renins,renins.com,20170916,1s-ins.ru,referral,(not set),(not set),desktop,1,2,0,11.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,1234567890,desktop,2,4,0,3.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,185373,desktop,5,36,0,20862.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,185373,mobile,1,5,0,93.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,185373,tablet,1,2,0,1.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,25491,desktop,1,14,0,1053.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,25491,mobile,1,2,0,6.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,332719,mobile,1,4,0,27.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,487269,desktop,2,4,0,1.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,496763,desktop,1,2,0,181.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,51433,desktop,6,8,0,1680.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,51433,tablet,1,10,0,1013.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,52475,mobile,1,1,0,2.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,557673,desktop,1,2,0,2.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,557673,tablet,1,2,0,1.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,75752,desktop,1,4,0,12.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,AdMitad,cpa,Nectarin,94653,desktop,7,11,0,151.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),desktop,9,37,0,649.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20170916,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),mobile,3,34,0,249.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),tablet,2,6,0,33.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,CPA,cpc,nectarin,mail2,desktop,21,25,0,19091.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,Inguru.ru,cpa,accident_broker_mskspbekb,NYP,desktop,2,13,0,587.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,Inguru.ru,cpa,accident_broker_mskspbekb,NYP,mobile,2,2,0,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,desktop,13,62,1,2260.0,1,2,1,0,0,0
bankingFinance,Renins,renins.com,20170916,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,mobile,42,259,0,8188.0,5,4,0,0,0,0
bankingFinance,Renins,renins.com,20170916,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,tablet,5,31,2,886.0,1,0,0,0,1,0
bankingFinance,Renins,renins.com,20170916,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,desktop,4,32,0,1558.0,3,1,0,0,0,0
bankingFinance,Renins,renins.com,20170916,Inguru.ru,cpa,property_broker_mskspbekb,NYP,mobile,2,2,0,567.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,Inguru.ru,cpa,travel_broker_mskspbekb,NYP,mobile,1,3,0,70.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,Inguru.ru_In.card,link,GeneralPage,(not set),tablet,3,11,0,180.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,Instagram,cpc,VZR.Instagram.Rem.RU.18-65.Mob,(not set),mobile,1,3,0,62.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,Meduza,cpc,travel_putevoditel_world,ads,mobile,1,3,0,86.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170916,MobailApp,free,TravelApp,(not set),mobile,6,11,0,79.0,0,0,0,0,0,0
