industry,client,site,date,utm_source,utm_medium,utm_campaign,utm_content,device_category,visits,pageviews,bounces,session_duration,goal_quotation_kasko,goal_quotation_osago,goal_quotation_kaskoOsago,goal_request_osago,goal_request_kasko,goal_request_kaskoOsago
bankingFinance,Renins,renins.com,20170403,(direct),(none),(not set),(not set),desktop,1473,9676,194,704475.0,25,190,22,305,28,13
bankingFinance,Renins,renins.com,20170403,(direct),(none),(not set),(not set),mobile,962,2109,283,239827.0,60,6,4,15,1,0
bankingFinance,Renins,renins.com,20170403,(direct),(none),(not set),(not set),tablet,127,504,34,55750.0,3,7,2,7,0,1
bankingFinance,Renins,renins.com,20170403,192.168.1.53:8080,referral,(not set),(not set),desktop,1,3,0,30.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170403,192.168.100.55,referral,(not set),(not set),desktop,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170403,74kasko.ru,referral,(not set),(not set),desktop,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170403,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),desktop,2,10,0,200.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20170403,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),mobile,3,5,0,2110.0,0,0,0,1,0,0
bankingFinance,Renins,renins.com,20170403,Banki.ru,static,NS_broker_mskspbekb,(not set),desktop,1,3,0,32.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170403,Banki.ru,static,VZR_broker_mskspbekb,(not set),desktop,1,3,0,69.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170403,CPA,cpc,nectarin,mail2,desktop,11,22,2,4453.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170403,CPA,cpc,nectarin,mail2,mobile,3,6,0,4.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170403,Inguru.ru,cpa,accident_broker_mskspbekb,NYP,desktop,1,4,0,41.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170403,Inguru.ru,cpa,house_broker_mskspbekb,NYP,mobile,3,6,0,3153.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170403,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,desktop,37,217,4,9454.0,8,4,2,0,0,0
bankingFinance,Renins,renins.com,20170403,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,mobile,26,42,0,7710.0,5,0,0,0,1,0
bankingFinance,Renins,renins.com,20170403,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,tablet,3,11,1,188.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170403,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,desktop,19,104,0,2152.0,8,6,0,0,0,0
bankingFinance,Renins,renins.com,20170403,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,mobile,1,1,0,40.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170403,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,tablet,1,4,0,15.0,0,1,0,0,0,0
