industry,client,site,date,utm_source,utm_medium,utm_campaign,utm_content,device_category,visits,pageviews,bounces,session_duration,goal_quotation_kasko,goal_quotation_osago,goal_quotation_kaskoOsago,goal_request_osago,goal_request_kasko,goal_request_kaskoOsago
bankingFinance,Renins,renins.com,20170522,(direct),(none),(not set),(not set),desktop,1097,6657,179,527875.0,31,105,32,166,14,7
bankingFinance,Renins,renins.com,20170522,(direct),(none),(not set),(not set),mobile,961,2090,320,180492.0,41,7,1,19,0,0
bankingFinance,Renins,renins.com,20170522,(direct),(none),(not set),(not set),tablet,113,379,46,30023.0,1,2,3,6,0,0
bankingFinance,Renins,renins.com,20170522,751361.ru,referral,(not set),(not set),tablet,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,1234567890,desktop,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,185373,desktop,4,30,0,2629.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,194949,desktop,1,2,0,3.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,205380,desktop,4,28,0,1132.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,268060,desktop,2,4,0,4.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,272961,desktop,4,12,0,256.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,310555,desktop,12,16,0,30355.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,310555,tablet,1,8,0,323.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,332719,desktop,2,18,0,304.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,332719,mobile,3,9,0,1999.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,486774,desktop,1,2,0,1.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,496156,desktop,1,0,0,3780.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,496156,mobile,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,51433,desktop,36,131,0,7228.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,51433,mobile,2,11,0,439.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,51433,tablet,4,6,0,23.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,90289,desktop,12,77,3,4128.0,0,4,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,94653,desktop,5,13,0,245.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,AdMitad,cpa,Nectarin,94653,tablet,1,6,0,1889.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),desktop,10,112,0,8429.0,0,3,0,4,0,0
bankingFinance,Renins,renins.com,20170522,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),tablet,1,11,0,2091.0,0,1,0,1,0,0
bankingFinance,Renins,renins.com,20170522,CPA,cpc,nectarin,mail2,desktop,4,22,0,696.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,CPA,cpc,nectarin,mail2,mobile,4,18,0,935.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,CPA,cpc,nectarin,mail2,tablet,1,4,0,313.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Info-letter_15-14,links,kasko-cart,-go-to-calculator,mobile,4,13,0,2701.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Inguru.ru,cpa,accident_broker_mskspbekb,NYP,desktop,1,9,0,113.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Inguru.ru,cpa,accident_broker_mskspbekb,NYP,mobile,1,1,0,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,desktop,35,240,4,9673.0,5,3,8,0,0,0
bankingFinance,Renins,renins.com,20170522,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,mobile,17,27,0,4595.0,1,0,0,1,0,0
bankingFinance,Renins,renins.com,20170522,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,tablet,3,3,3,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,desktop,17,116,0,3072.0,1,5,0,6,0,0
bankingFinance,Renins,renins.com,20170522,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,mobile,1,2,0,167.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Meduza,cpc,travel_putevoditel_app_world,banner,desktop,1,2,0,265.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,MobailApp,free,TravelApp,(not set),mobile,10,31,1,2540.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Moneymatika.ru,cpa,kasko_broker_msk,even_better,desktop,1,33,0,1923.0,1,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Moneymatika.ru,cpa,kasko_broker_spb,even_better,desktop,1,28,0,1321.0,1,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Moneymatika.ru,cpa,osago_broker_msk,even_better,desktop,1,9,0,922.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Moneymatika_Insurance,button,NC,(not set),desktop,1,5,0,14.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,RI_mail,cpc,check_list_letter_rf,auto_act,desktop,1,19,0,673.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20170522,RI_mail,cpc,check_list_letter_rf,auto_unact,desktop,6,9,0,885.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,RI_mail,cpc,check_list_letter_rf,travel_act,desktop,3,6,0,1238.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,RI_mail,cpc,check_list_letter_rf,travel_unact,desktop,5,29,0,2106.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,RI_mail,cpc,save_travel_letter_rf,auto_act,desktop,1,11,0,510.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,RI_mail,cpc,save_travel_letter_rf,travel_deact,desktop,3,18,0,15136.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Revizorro.ru,cpa,kasko_broker_ekb,BANK,desktop,3,9,0,17.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Revizorro.ru,cpa,kasko_broker_ekb,BANK,mobile,1,2,0,83.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Revizorro.ru,cpa,kasko_broker_ekb,CARS,desktop,10,30,1,488.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Revizorro.ru,cpa,kasko_broker_ekb,CARS,mobile,10,13,0,1749.0,2,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Revizorro.ru,cpa,kasko_broker_ekb,GUIDE,desktop,2,7,0,190.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Revizorro.ru,cpa,kasko_broker_ekb,RESULT,tablet,1,6,0,424.0,1,0,0,0,0,0
bankingFinance,Renins,renins.com,20170522,Revizorro.ru,cpa,kasko_broker_ekb,SK,desktop,1,4,0,120.0,0,0,0,0,0,0
