industry,client,site,date,utm_source,utm_medium,utm_campaign,utm_content,device_category,visits,pageviews,bounces,session_duration,goal_quotation_kasko,goal_quotation_osago,goal_quotation_kaskoOsago,goal_request_osago,goal_request_kasko,goal_request_kaskoOsago
bankingFinance,Renins,renins.com,20170304,(direct),(none),(not set),(not set),desktop,820,7365,79,609586.0,18,128,10,153,6,1
bankingFinance,Renins,renins.com,20170304,(direct),(none),(not set),(not set),mobile,784,1626,212,154540.0,73,2,1,11,0,0
bankingFinance,Renins,renins.com,20170304,(direct),(none),(not set),(not set),tablet,115,415,21,37417.0,13,3,4,2,4,1
bankingFinance,Renins,renins.com,20170304,192.168.1.53:8080,referral,(not set),(not set),desktop,24,24,24,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,192.168.1.60,referral,(not set),(not set),desktop,24,0,0,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),desktop,5,70,0,5511.0,0,3,0,3,0,0
bankingFinance,Renins,renins.com,20170304,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),tablet,2,2,0,150.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,Banki.ru,static,VZR_broker_mskspbekb,(not set),tablet,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,CPA,cpc,nectarin,mail2,desktop,2,3,1,4.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,CPA,cpc,nectarin,mail2,tablet,1,2,0,4.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,E-mail_Base-Accident,(not set),SummerDigest,(not set),desktop,1,15,0,1882.0,0,0,0,1,0,0
bankingFinance,Renins,renins.com,20170304,E-mail_Base-Accident,(not set),SummerDigest,(not set),mobile,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,desktop,25,212,3,11339.0,3,3,3,0,1,0
bankingFinance,Renins,renins.com,20170304,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,mobile,30,37,0,4064.0,3,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,tablet,3,8,0,533.0,2,0,1,0,0,0
bankingFinance,Renins,renins.com,20170304,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,desktop,1,2,0,4.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,mobile,2,4,0,426.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,Inguru.ru,cpa,property_broker_mskspbekb,NYP,mobile,1,1,0,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,Inguru.ru,cpa,travel_broker_mskspbekb,NYP,mobile,1,2,0,2.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,Inguru.ru_MSKSPB,TGB,KaskoAuto,930x100,desktop,4,19,0,159.0,3,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,Inguru.ru_MSKSPB,TGB,KaskoAuto,930x100,mobile,1,1,0,10.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,Inguru.ru_OSAGOCalc,Set,OSAGO,1,desktop,20,44,0,26700.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170304,Meduza,cpc,kasko_telematika_rf,kartochki,mobile,1,3,0,860.0,0,0,0,0,0,0
