industry,client,site,date,utm_source,utm_medium,utm_campaign,utm_content,device_category,visits,pageviews,bounces,session_duration,goal_quotation_kasko,goal_quotation_osago,goal_quotation_kaskoOsago,goal_request_osago,goal_request_kasko,goal_request_kaskoOsago
bankingFinance,Renins,renins.com,20170313,(direct),(none),(not set),(not set),desktop,1660,11937,215,1059781.0,32,207,33,269,16,15
bankingFinance,Renins,renins.com,20170313,(direct),(none),(not set),(not set),mobile,1091,2244,292,242326.0,69,0,1,20,0,0
bankingFinance,Renins,renins.com,20170313,(direct),(none),(not set),(not set),tablet,130,466,23,47974.0,14,2,2,7,1,0
bankingFinance,Renins,renins.com,20170313,192.168.1.53:8080,referral,(not set),(not set),desktop,4,19,0,2701.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,192.168.1.60,referral,(not set),(not set),desktop,1,0,0,599.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),desktop,9,73,0,5126.0,0,2,0,1,0,0
bankingFinance,Renins,renins.com,20170313,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),tablet,1,2,0,28.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Banki.ru,static,NS_broker_mskspbekb,(not set),desktop,2,11,0,122.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Banki.ru,static,Property_broker_mskspbekb,(not set),desktop,4,5,3,23.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Banki.ru,static,VZR_broker_mskspbekb,(not set),desktop,3,14,0,3179.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Banki.ru_RKS,button,kasko,(not set),desktop,7,21,0,5809.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,CPA,cpc,nectarin,mail2,desktop,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,CPA,cpc,nectarin,mail2,mobile,1,2,0,936.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,CPA,cpc,nectarin,mail2,tablet,1,2,0,2.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Facebook.com_all,post,NYP,1200x628,mobile,1,1,0,6.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Glavbuh,static,kasko__mskspbekb,letter,desktop,1,1,0,3.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru,cpa,accident_broker_mskspbekb,NYP,desktop,3,15,0,188.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru,cpa,accident_broker_mskspbekb,NYP,mobile,1,1,0,1.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,desktop,42,174,6,7375.0,2,2,4,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,mobile,24,28,0,2184.0,4,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru,cpa,kasko_broker_mskspbekb,NYP,tablet,3,5,0,121.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru,cpa,kasko_broker_mskspbekb,even_better,mobile,2,8,0,972.0,0,0,0,1,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru,cpa,property_broker_mskspbekb,NYP,desktop,2,4,0,37.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru,cpa,property_broker_mskspbekb,NYP,mobile,2,2,0,1150.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru,cpa,travel_broker_mskspbekb,NYP,desktop,3,12,0,8224.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru,cpa,travel_broker_mskspbekb,NYP,mobile,1,6,0,696.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru_In.card,link,GeneralPage,(not set),tablet,1,1,1,0.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru_MSKSPB,TGB,KaskoAuto,930x100,desktop,14,89,2,5699.0,8,3,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru_MSKSPB,TGB,KaskoAuto,930x100,mobile,1,1,0,11.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Inguru.ru_OSAGOCalc,Set,OSAGO,1,desktop,2,8,0,16.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Meduza,cpc,travel_putevoditel_world,ads,desktop,2,5,0,8817.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,MobailApp,free,TravelApp,(not set),mobile,11,42,0,4439.0,2,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Moneymatika.ru_All,TGB,NYP,Text,desktop,4,32,0,1935.0,3,0,1,0,0,0
bankingFinance,Renins,renins.com,20170313,Moneymatika.ru_All,TGB,NYP,Text,mobile,3,5,1,1092.0,1,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Moneymatika.ru_All,TGB,NYP,Text,tablet,1,1,0,9.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,Moneymatika.ru_KaskoAbout,Set,Konstrkutor,3,desktop,2,6,0,91.0,2,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,RI_mail,cpc,PDD_letter,property_act,desktop,5,10,0,2245.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,RI_mail,cpc,november_trip_letter_rf,travel_deact,desktop,1,1,0,591.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20170313,RI_mail,rassylka,23feb_letter_rf,travel_all2,desktop,6,26,0,2510.0,0,0,0,0,0,0
