industry,client,site,date,utm_source,utm_medium,utm_campaign,utm_content,device_category,visits,pageviews,bounces,session_duration,goal_quotation_kasko,goal_quotation_osago,goal_quotation_kaskoOsago,goal_request_osago,goal_request_kasko,goal_request_kaskoOsago
bankingFinance,Renins,renins.com,20171006,(direct),(none),(not set),(not set),desktop,682,3248,19,212411.0,47,22,48,60,7,3
bankingFinance,Renins,renins.com,20171006,(direct),(none),(not set),(not set),mobile,389,1723,11,75668.0,11,4,11,5,0,0
bankingFinance,Renins,renins.com,20171006,(direct),(none),(not set),(not set),tablet,39,188,5,10289.0,1,2,1,2,0,0
bankingFinance,Renins,renins.com,20171006,1s-ins.ru,referral,(not set),(not set),desktop,5,24,0,1162.0,0,1,0,0,0,0
bankingFinance,Renins,renins.com,20171006,AdMitad,cpa,Nectarin,119533,mobile,1,2,0,1.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20171006,AdMitad,cpa,Nectarin,185373,desktop,1,2,0,4.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20171006,AdMitad,cpa,Nectarin,205380,desktop,2,5,0,168.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20171006,AdMitad,cpa,Nectarin,332719,desktop,1,24,0,280.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20171006,AdMitad,cpa,Nectarin,58534,mobile,1,2,0,3.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20171006,AdMitad,cpa,Nectarin,90289,desktop,3,12,0,453.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20171006,AdMitad,cpa,Nectarin,90289,tablet,1,7,0,479.0,0,0,0,0,0,0
bankingFinance,Renins,renins.com,20171006,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),desktop,10,63,0,2269.0,0,2,0,1,0,0
bankingFinance,Renins,renins.com,20171006,Banki.ru,static,KaskoOsago_broker_mskspbekb,(not set),mobile,4,24,0,534.0,0,0,0,0,0,0
